,page_number,word,organization
51475,229,supports,Guilford County
51476,229,the,Guilford County
51477,229,two,Guilford County
51478,229,state,Guilford County
51479,229,recognized,Guilford County
51480,229,libraries,Guilford County
51481,229,greensboro,Guilford County
51482,229,public,Guilford County
51483,229,library,Guilford County
51484,229,the,Guilford County
51485,229,staterecognized,Guilford County
51486,229,county,Guilford County
51487,229,library,Guilford County
51488,229,system,Guilford County
51489,229,for,Guilford County
51490,229,guilford,Guilford County
51491,229,county,Guilford County
51492,229,and,Guilford County
51493,229,high,Guilford County
51494,229,point,Guilford County
51495,229,municipal,Guilford County
51496,229,library,Guilford County
51497,229,staterecognized,Guilford County
51498,229,municipal,Guilford County
51499,229,library,Guilford County
51500,229,receive,Guilford County
51501,229,more,Guilford County
51502,229,support,Guilford County
51503,229,based,Guilford County
51504,229,on,Guilford County
51505,229,their,Guilford County
51506,229,official,Guilford County
51507,229,service,Guilford County
51508,229,populations,Guilford County
51509,229,funding,Guilford County
51510,229,for,Guilford County
51511,229,the,Guilford County
51512,229,gibsonville,Guilford County
51513,229,and,Guilford County
51514,229,jamestown,Guilford County
51515,229,libraries,Guilford County
51516,229,is,Guilford County
51517,229,a,Guilford County
51518,229,flat,Guilford County
51519,229,amount,Guilford County
51520,229,to,Guilford County
51521,229,support,Guilford County
51522,229,services,Guilford County
51523,229,in,Guilford County
51524,229,those,Guilford County
51525,229,parts,Guilford County
51526,229,of,Guilford County
51527,229,the,Guilford County
51528,229,county,Guilford County
51529,229,fy,Guilford County
51530,229,adopted,Guilford County
51531,229,budget,Guilford County
51532,229,highlights,Guilford County
51533,229,the,Guilford County
51534,229,fy,Guilford County
51535,229,total,Guilford County
51536,229,library,Guilford County
51537,229,funding,Guilford County
51538,229,allocation,Guilford County
51539,229,remains,Guilford County
51540,229,unchanged,Guilford County
51541,229,from,Guilford County
51542,229,the,Guilford County
51543,229,prior,Guilford County
51544,229,fiscal,Guilford County
51545,229,year,Guilford County
51546,229,and,Guilford County
51547,229,each,Guilford County
51548,229,individual,Guilford County
51549,229,library,Guilford County
51550,229,systems,Guilford County
51551,229,funding,Guilford County
51552,229,level,Guilford County
51553,229,remains,Guilford County
51554,229,the,Guilford County
51555,229,same,Guilford County
51556,230,library,Guilford County
51557,230,funding,Guilford County
51558,230,breakdown,Guilford County
51559,230,fy,Guilford County
51560,230,fy,Guilford County
51561,230,fy,Guilford County
51562,230,plan,Guilford County
51563,230,adopted,Guilford County
51564,230,adopted,Guilford County
51565,230,state,Guilford County
51566,230,recognized,Guilford County
51567,230,libraries,Guilford County
51568,230,greensboro,Guilford County
51569,230,county,Guilford County
51570,230,system,Guilford County
51571,230,high,Guilford County
51572,230,point,Guilford County
51573,230,municipal,Guilford County
51574,230,subtotal,Guilford County
51575,230,community,Guilford County
51576,230,libraries,Guilford County
51577,230,gibsonville,Guilford County
51578,230,jamestown,Guilford County
51579,230,subtotal,Guilford County
51580,230,grand,Guilford County
51581,230,total,Guilford County
51582,230,fy,Guilford County
51583,230,county,Guilford County
51584,230,library,Guilford County
51585,230,funding,Guilford County
51586,230,comparison,Guilford County
51587,230,per,Guilford County
51588,230,change,Guilford County
51589,230,county,Guilford County
51590,230,fy,Guilford County
51591,230,funding,Guilford County
51592,230,fy,Guilford County
51593,230,funding,Guilford County
51594,230,population,Guilford County
51595,230,capita,Guilford County
51596,230,fyfy,Guilford County
51597,230,mecklenburg,Guilford County
51598,230,wake,Guilford County
51599,230,guilford,Guilford County
51600,230,forsyth,Guilford County
51601,230,durham,Guilford County
51602,230,buncombe,Guilford County
51603,230,davidson,Guilford County
51604,230,alamance,Guilford County
51605,230,randolph,Guilford County
51606,230,rockingham,Guilford County
51607,230,chatham,Guilford County
51608,230,average,Guilford County
51609,230,change,Guilford County
51610,230,funding,Guilford County
51611,230,figures,Guilford County
51612,230,from,Guilford County
51613,230,fy,Guilford County
51614,230,adopted,Guilford County
51615,230,b,Guilford County
51616,230,udgets,Guilford County
51617,230,annual,Guilford County
51618,230,county,Guilford County
51619,230,population,Guilford County
51620,230,july,Guilford County
51621,230,projections,Guilford County
51622,230,from,Guilford County
51623,230,nc,Guilford County
51624,230,office,Guilford County
51625,230,of,Guilford County
51626,230,state,Guilford County
51627,230,budget,Guilford County
51628,230,management,Guilford County
51629,231,economic,Guilford County
51630,231,development,Guilford County
51631,231,j,Guilford County
51632,231,leslie,Guilford County
51633,231,bell,Guilford County
51634,231,aicp,Guilford County
51635,231,planning,Guilford County
51636,231,development,Guilford County
51637,231,director,Guilford County
51638,231,w,Guilford County
51639,231,market,Guilford County
51640,231,st,Guilford County
51641,231,po,Guilford County
51642,231,box,Guilford County
51643,231,greensboro,Guilford County
51644,231,nc,Guilford County
51645,231,economic,Guilford County
51646,231,development,Guilford County
51647,231,work,Guilford County
51648,231,with,Guilford County
51649,231,all,Guilford County
51650,231,economic,Guilford County
51651,231,development,Guilford County
51652,231,stakeholders,Guilford County
51653,231,and,Guilford County
51654,231,partners,Guilford County
51655,231,to,Guilford County
51656,231,attract,Guilford County
51657,231,and,Guilford County
51658,231,retain,Guilford County
51659,231,businesses,Guilford County
51660,231,to,Guilford County
51661,231,create,Guilford County
51662,231,quality,Guilford County
51663,231,jobs,Guilford County
51664,231,and,Guilford County
51665,231,expand,Guilford County
51666,231,and,Guilford County
51667,231,diversify,Guilford County
51668,231,the,Guilford County
51669,231,local,Guilford County
51670,231,and,Guilford County
51671,231,regional,Guilford County
51672,231,economy,Guilford County
51673,231,budget,Guilford County
51674,231,summary,Guilford County
51675,231,fy,Guilford County
51676,231,fy,Guilford County
51677,231,fy,Guilford County
51678,231,fy,Guilford County
51679,231,fy,Guilford County
51680,231,actual,Guilford County
51681,231,adopted,Guilford County
51682,231,amended,Guilford County
51683,231,recomm,Guilford County
51684,231,adopted,Guilford County
51685,231,chg,Guilford County
51686,231,chg,Guilford County
51687,231,expense,Guilford County
51688,231,economic,Guilford County
51689,231,develop,Guilford County
51690,231,assistance,Guilford County
51691,231,economic,Guilford County
51692,231,devel,Guilford County
51693,231,assistance,Guilford County
51694,231,expense,Guilford County
51695,231,other,Guilford County
51696,231,services,Guilford County
51697,231,charges,Guilford County
51698,231,total,Guilford County
51699,231,expense,Guilford County
51700,231,revenue,Guilford County
51701,231,intergovernmental,Guilford County
51702,231,total,Guilford County
51703,231,revenue,Guilford County
51704,231,county,Guilford County
51705,231,funds,Guilford County
51706,231,departmental,Guilford County
51707,231,purpose,Guilford County
51708,231,the,Guilford County
51709,231,goal,Guilford County
51710,231,of,Guilford County
51711,231,the,Guilford County
51712,231,guilford,Guilford County
51713,231,county,Guilford County
51714,231,economic,Guilford County
51715,231,development,Guilford County
51716,231,program,Guilford County
51717,231,is,Guilford County
51718,231,to,Guilford County
51719,231,promote,Guilford County
51720,231,continued,Guilford County
51721,231,growth,Guilford County
51722,231,and,Guilford County
51723,231,investment,Guilford County
51724,231,in,Guilford County
51725,231,the,Guilford County
51726,231,county,Guilford County
51727,231,and,Guilford County
51728,231,piedmont,Guilford County
51729,231,triad,Guilford County
51730,231,region,Guilford County
51731,231,emphasis,Guilford County
51732,231,is,Guilford County
51733,231,placed,Guilford County
51734,231,on,Guilford County
51735,231,the,Guilford County
51736,231,retention,Guilford County
51737,231,and,Guilford County
51738,231,expansion,Guilford County
51739,231,of,Guilford County
51740,231,existing,Guilford County
51741,231,industry,Guilford County
51742,231,as,Guilford County
51743,231,well,Guilford County
51744,231,as,Guilford County
51745,231,recruitment,Guilford County
51746,231,of,Guilford County
51747,231,new,Guilford County
51748,231,business,Guilford County
51749,231,opportunities,Guilford County
51750,231,and,Guilford County
51751,231,emerging,Guilford County
51752,231,sectors,Guilford County
51753,231,the,Guilford County
51754,231,economic,Guilford County
51755,231,development,Guilford County
51756,231,budget,Guilford County
51757,231,includes,Guilford County
51758,231,funding,Guilford County
51759,231,for,Guilford County
51760,231,two,Guilford County
51761,231,county,Guilford County
51762,231,programs,Guilford County
51763,231,community,Guilford County
51764,231,economic,Guilford County
51765,231,development,Guilford County
51766,231,organizations,Guilford County
51767,231,provides,Guilford County
51768,231,grant,Guilford County
51769,231,funds,Guilford County
51770,231,to,Guilford County
51771,231,local,Guilford County
51772,231,community,Guilford County
51773,231,agencies,Guilford County
51774,231,that,Guilford County
51775,231,support,Guilford County
51776,231,economic,Guilford County
51777,231,development,Guilford County
51778,231,or,Guilford County
51779,231,provide,Guilford County
51780,231,servicesactivities,Guilford County
51781,231,that,Guilford County
51782,231,contribute,Guilford County
51783,231,to,Guilford County
51784,231,economic,Guilford County
51785,231,vibrancy,Guilford County
51786,231,in,Guilford County
51787,231,the,Guilford County
51788,231,county,Guilford County
51789,231,economic,Guilford County
51790,231,incentive,Guilford County
51791,231,grant,Guilford County
51792,231,program,Guilford County
51793,231,provides,Guilford County
51794,231,grant,Guilford County
51795,231,funds,Guilford County
51796,231,to,Guilford County
51797,231,qualified,Guilford County
51798,231,companies,Guilford County
51799,231,that,Guilford County
51800,231,meet,Guilford County
51801,231,certain,Guilford County
51802,231,investment,Guilford County
51803,231,andor,Guilford County
51804,231,job,Guilford County
51805,231,creation,Guilford County
51806,231,goals,Guilford County
51807,232,economic,Guilford County
51808,232,development,Guilford County
51809,232,organization,Guilford County
51810,232,funding,Guilford County
51811,232,fy,Guilford County
51812,232,fy,Guilford County
51813,232,fy,Guilford County
51814,232,adopted,Guilford County
51815,232,recommended,Guilford County
51816,232,adopted,Guilford County
51817,232,cultural,Guilford County
51818,232,agencies,Guilford County
51819,232,africanamerican,Guilford County
51820,232,atelier,Guilford County
51821,232,friends,Guilford County
51822,232,of,Guilford County
51823,232,john,Guilford County
51824,232,coltrane,Guilford County
51825,232,high,Guilford County
51826,232,point,Guilford County
51827,232,arts,Guilford County
51828,232,council,Guilford County
51829,232,united,Guilford County
51830,232,arts,Guilford County
51831,232,council,Guilford County
51832,232,gso,Guilford County
51833,232,united,Guilford County
51834,232,arts,Guilford County
51835,232,council,Guilford County
51836,232,gso,Guilford County
51837,232,nc,Guilford County
51838,232,folk,Guilford County
51839,232,festival,Guilford County
51840,232,cultural,Guilford County
51841,232,agencies,Guilford County
51842,232,total,Guilford County
51843,232,economic,Guilford County
51844,232,development,Guilford County
51845,232,agencies,Guilford County
51846,232,downtown,Guilford County
51847,232,greensboro,Guilford County
51848,232,east,Guilford County
51849,232,market,Guilford County
51850,232,street,Guilford County
51851,232,now,Guilford County
51852,232,greensboro,Guilford County
51853,232,chamber,Guilford County
51854,232,of,Guilford County
51855,232,commerce,Guilford County
51856,232,piedmont,Guilford County
51857,232,business,Guilford County
51858,232,capital,Guilford County
51859,232,guilford,Guilford County
51860,232,county,Guilford County
51861,232,tourism,Guilford County
51862,232,development,Guilford County
51863,232,authority,Guilford County
51864,232,high,Guilford County
51865,232,point,Guilford County
51866,232,econ,Guilford County
51867,232,dev,Guilford County
51868,232,hpeda,Guilford County
51869,232,high,Guilford County
51870,232,point,Guilford County
51871,232,market,Guilford County
51872,232,authority,Guilford County
51873,232,out,Guilford County
51874,232,of,Guilford County
51875,232,the,Guilford County
51876,232,garden,Guilford County
51877,232,project,Guilford County
51878,232,piedmont,Guilford County
51879,232,triad,Guilford County
51880,232,film,Guilford County
51881,232,commission,Guilford County
51882,232,southwest,Guilford County
51883,232,renewal,Guilford County
51884,232,foundation,Guilford County
51885,232,of,Guilford County
51886,232,high,Guilford County
51887,232,point,Guilford County
51888,232,welfare,Guilford County
51889,232,reform,Guilford County
51890,232,liaison,Guilford County
51891,232,project,Guilford County
51892,232,inc,Guilford County
51893,232,guilford,Guilford County
51894,232,county,Guilford County
51895,232,economic,Guilford County
51896,232,development,Guilford County
51897,232,alliance,Guilford County
51898,232,economic,Guilford County
51899,232,development,Guilford County
51900,232,agencies,Guilford County
51901,232,total,Guilford County
51902,232,total,Guilford County
51903,232,spending,Guilford County
51904,232,per,Guilford County
51905,232,capita,Guilford County
51906,232,united,Guilford County
51907,232,arts,Guilford County
51908,232,councilgso,Guilford County
51909,232,sponsored,Guilford County
51910,232,the,Guilford County
51911,232,north,Guilford County
51912,232,carolina,Guilford County
51913,232,folk,Guilford County
51914,232,festival,Guilford County
51915,232,in,Guilford County
51916,232,fy,Guilford County
51917,232,and,Guilford County
51918,232,the,Guilford County
51919,232,natl,Guilford County
51920,232,folk,Guilford County
51921,232,festival,Guilford County
51922,232,in,Guilford County
51923,232,fy,Guilford County
51924,232,and,Guilford County
51925,232,formerly,Guilford County
51926,232,east,Guilford County
51927,232,market,Guilford County
51928,232,street,Guilford County
51929,232,development,Guilford County
51930,232,corporation,Guilford County
51931,232,formerly,Guilford County
51932,232,greensboro,Guilford County
51933,232,community,Guilford County
51934,232,development,Guilford County
51935,232,fund,Guilford County
51936,232,currently,Guilford County
51937,232,under,Guilford County
51938,232,five,Guilford County
51939,232,year,Guilford County
51940,232,funding,Guilford County
51941,232,agreement,Guilford County
51942,232,approved,Guilford County
51943,232,by,Guilford County
51944,232,the,Guilford County
51945,232,board,Guilford County
51946,232,of,Guilford County
51947,232,commissioners,Guilford County
51948,232,at,Guilford County
51949,232,its,Guilford County
51950,232,december,Guilford County
51951,232,regular,Guilford County
51952,232,meeting,Guilford County
51953,232,in,Guilford County
51954,232,the,Guilford County
51955,232,amount,Guilford County
51956,232,of,Guilford County
51957,232,per,Guilford County
51958,232,year,Guilford County
51959,232,with,Guilford County
51960,232,the,Guilford County
51961,232,first,Guilford County
51962,232,year,Guilford County
51963,232,beginning,Guilford County
51964,232,fy,Guilford County
51965,232,county,Guilford County
51966,232,estimated,Guilford County
51967,232,population,Guilford County
51968,232,is,Guilford County
51969,232,as,Guilford County
51970,232,of,Guilford County
51971,232,july,Guilford County
51972,232,per,Guilford County
51973,232,nc,Guilford County
51974,232,state,Guilford County
51975,232,office,Guilford County
51976,232,of,Guilford County
51977,232,management,Guilford County
51978,232,budget,Guilford County
51979,233,active,Guilford County
51980,233,economic,Guilford County
51981,233,development,Guilford County
51982,233,incentives,Guilford County
51983,233,as,Guilford County
51984,233,of,Guilford County
51985,233,may,Guilford County
51986,233,all,Guilford County
51987,233,years,Guilford County
51988,233,approved,Guilford County
51989,233,fy,Guilford County
51990,233,fy,Guilford County
51991,233,future,Guilford County
51992,233,project,Guilford County
51993,233,actual,Guilford County
51994,233,incentive,Guilford County
51995,233,adopted,Guilford County
51996,233,adopted,Guilford County
51997,233,years,Guilford County
51998,233,encumb,Guilford County
51999,233,amada,Guilford County
52000,233,north,Guilford County
52001,233,america,Guilford County
52002,233,inc,Guilford County
52003,233,baltek,Guilford County
52004,233,buzzispace,Guilford County
52005,233,approved,Guilford County
52006,233,oct,Guilford County
52007,233,agreement,Guilford County
52008,233,pending,Guilford County
52009,233,ecolab,Guilford County
52010,233,fedex,Guilford County
52011,233,ground,Guilford County
52012,233,north,Guilford County
52013,233,state,Guilford County
52014,233,flexibles,Guilford County
52015,233,proctor,Guilford County
52016,233,gamble,Guilford County
52017,233,manufacturing,Guilford County
52018,233,co,Guilford County
52019,233,publix,Guilford County
52020,233,qorvo,Guilford County
52021,233,ralph,Guilford County
52022,233,lauren,Guilford County
52023,233,corporation,Guilford County
52024,233,springfield,Guilford County
52025,233,service,Guilford County
52026,233,corporation,Guilford County
52027,233,stanley,Guilford County
52028,233,furniture,Guilford County
52029,233,thomas,Guilford County
52030,233,built,Guilford County
52031,233,buses,Guilford County
52032,233,haeco,Guilford County
52033,233,education,Guilford County
52034,233,approved,Guilford County
52035,233,aug,Guilford County
52036,233,agreement,Guilford County
52037,233,pendi,Guilford County
52038,233,haeco,Guilford County
52039,233,approved,Guilford County
52040,233,apr,Guilford County
52041,233,as,Guilford County
52042,233,timco,Guilford County
52043,233,agreement,Guilford County
52044,233,pendin,Guilford County
52045,233,total,Guilford County
52046,233,includes,Guilford County
52047,233,paid,Guilford County
52048,233,and,Guilford County
52049,233,encumbered,Guilford County
52050,235,general,Guilford County
52051,235,government,Guilford County
52052,235,guilford,Guilford County
52053,235,countys,Guilford County
52054,235,general,Guilford County
52055,235,government,Guilford County
52056,235,departments,Guilford County
52057,235,provide,Guilford County
52058,235,for,Guilford County
52059,235,the,Guilford County
52060,235,overall,Guilford County
52061,235,policy,Guilford County
52062,235,direction,Guilford County
52063,235,record,Guilford County
52064,235,keeping,Guilford County
52065,235,fiscal,Guilford County
52066,235,and,Guilford County
52067,235,legal,Guilford County
52068,235,management,Guilford County
52069,235,of,Guilford County
52070,235,the,Guilford County
52071,235,county,Guilford County
52072,235,also,Guilford County
52073,235,departments,Guilford County
52074,235,in,Guilford County
52075,235,this,Guilford County
52076,235,area,Guilford County
52077,235,provide,Guilford County
52078,235,services,Guilford County
52079,235,such,Guilford County
52080,235,as,Guilford County
52081,235,property,Guilford County
52082,235,assessment,Guilford County
52083,235,collecting,Guilford County
52084,235,property,Guilford County
52085,235,taxes,Guilford County
52086,235,conducting,Guilford County
52087,235,elections,Guilford County
52088,235,and,Guilford County
52089,235,recording,Guilford County
52090,235,and,Guilford County
52091,235,maintaining,Guilford County
52092,235,various,Guilford County
52093,235,public,Guilford County
52094,235,records,Guilford County
52095,235,general,Guilford County
52096,235,government,Guilford County
52097,235,departments,Guilford County
52098,235,include,Guilford County
52099,235,human,Guilford County
52100,235,resources,Guilford County
52101,235,county,Guilford County
52102,235,administration,Guilford County
52103,235,board,Guilford County
52104,235,of,Guilford County
52105,235,elections,Guilford County
52106,235,finance,Guilford County
52107,235,county,Guilford County
52108,235,attorney,Guilford County
52109,235,clerk,Guilford County
52110,235,to,Guilford County
52111,235,the,Guilford County
52112,235,board,Guilford County
52113,235,budget,Guilford County
52114,235,management,Guilford County
52115,235,county,Guilford County
52116,235,commissioners,Guilford County
52117,235,purchasing,Guilford County
52118,235,tax,Guilford County
52119,235,register,Guilford County
52120,235,of,Guilford County
52121,235,deeds,Guilford County
52122,235,internal,Guilford County
52123,235,audit,Guilford County
52124,235,expenditures,Guilford County
52125,235,fy,Guilford County
52126,235,budget,Guilford County
52127,235,general,Guilford County
52128,235,government,Guilford County
52129,235,guilford,Guilford County
52130,235,county,Guilford County
52131,235,will,Guilford County
52132,235,spend,Guilford County
52133,235,expenditures,Guilford County
52134,235,million,Guilford County
52135,235,for,Guilford County
52136,235,general,Guilford County
52137,235,government,Guilford County
52138,235,in,Guilford County
52139,235,other,Guilford County
52140,235,fy,Guilford County
52141,235,an,Guilford County
52142,235,increase,Guilford County
52143,235,of,Guilford County
52144,235,county,Guilford County
52145,235,human,Guilford County
52146,235,million,Guilford County
52147,235,or,Guilford County
52148,235,from,Guilford County
52149,235,fy,Guilford County
52150,235,administration,Guilford County
52151,235,resources,Guilford County
52152,235,general,Guilford County
52153,235,government,Guilford County
52154,235,accounts,Guilford County
52155,235,for,Guilford County
52156,235,about,Guilford County
52157,235,of,Guilford County
52158,235,total,Guilford County
52159,235,county,Guilford County
52160,235,county,Guilford County
52161,235,attorney,Guilford County
52162,235,expenditures,Guilford County
52163,235,the,Guilford County
52164,235,increase,Guilford County
52165,235,from,Guilford County
52166,235,fy,Guilford County
52167,235,to,Guilford County
52168,235,fy,Guilford County
52169,235,register,Guilford County
52170,235,of,Guilford County
52171,235,deeds,Guilford County
52172,235,is,Guilford County
52173,235,largely,Guilford County
52174,235,related,Guilford County
52175,235,to,Guilford County
52176,235,personnel,Guilford County
52177,235,increases,Guilford County
52178,235,including,Guilford County
52179,235,merit,Guilford County
52180,235,raises,Guilford County
52181,235,and,Guilford County
52182,235,an,Guilford County
52183,235,additional,Guilford County
52184,235,million,Guilford County
52185,235,in,Guilford County
52186,235,the,Guilford County
52187,235,elections,Guilford County
52188,235,human,Guilford County
52189,235,resources,Guilford County
52190,235,budget,Guilford County
52191,235,to,Guilford County
52192,235,start,Guilford County
52193,235,tax,Guilford County
52194,235,implementation,Guilford County
52195,235,of,Guilford County
52196,235,the,Guilford County
52197,235,countys,Guilford County
52198,235,pay,Guilford County
52199,235,finance,Guilford County
52200,235,assmtcollection,Guilford County
52201,235,study,Guilford County
52202,235,as,Guilford County
52203,235,well,Guilford County
52204,235,as,Guilford County
52205,235,funds,Guilford County
52206,235,for,Guilford County
52207,235,external,Guilford County
52208,235,administration,Guilford County
52209,235,of,Guilford County
52210,235,the,Guilford County
52211,235,countys,Guilford County
52212,235,family,Guilford County
52213,235,and,Guilford County
52214,235,medical,Guilford County
52215,235,leave,Guilford County
52216,235,act,Guilford County
52217,235,program,Guilford County
52218,235,the,Guilford County
52219,235,clerk,Guilford County
52220,235,to,Guilford County
52221,235,the,Guilford County
52222,235,boards,Guilford County
52223,235,budget,Guilford County
52224,235,also,Guilford County
52225,235,includes,Guilford County
52226,235,the,Guilford County
52227,235,annualized,Guilford County
52228,235,cost,Guilford County
52229,235,of,Guilford County
52230,235,a,Guilford County
52231,235,new,Guilford County
52232,235,deputy,Guilford County
52233,235,clerk,Guilford County
52234,235,position,Guilford County
52235,235,added,Guilford County
52236,235,midyear,Guilford County
52237,235,in,Guilford County
52238,235,fy,Guilford County
52239,235,plus,Guilford County
52240,235,for,Guilford County
52241,235,a,Guilford County
52242,235,parttime,Guilford County
52243,235,communications,Guilford County
52244,235,specialist,Guilford County
52245,235,position,Guilford County
52246,235,internal,Guilford County
52247,235,audits,Guilford County
52248,235,budget,Guilford County
52249,235,includes,Guilford County
52250,235,for,Guilford County
52251,235,external,Guilford County
52252,235,information,Guilford County
52253,235,technology,Guilford County
52254,235,audits,Guilford County
52255,235,that,Guilford County
52256,235,are,Guilford County
52257,235,anticipated,Guilford County
52258,235,to,Guilford County
52259,235,provide,Guilford County
52260,235,a,Guilford County
52261,235,better,Guilford County
52262,235,quality,Guilford County
52263,235,of,Guilford County
52264,235,service,Guilford County
52265,235,at,Guilford County
52266,235,a,Guilford County
52267,235,lower,Guilford County
52268,235,cost,Guilford County
52269,235,to,Guilford County
52270,235,the,Guilford County
52271,235,county,Guilford County
52272,235,than,Guilford County
52273,235,continuing,Guilford County
52274,235,to,Guilford County
52275,235,maintain,Guilford County
52276,235,full,Guilford County
52277,235,information,Guilford County
52278,235,technology,Guilford County
52279,235,audit,Guilford County
52280,235,capacity,Guilford County
52281,235,inhouse,Guilford County
52282,235,lastly,Guilford County
52283,235,the,Guilford County
52284,235,elections,Guilford County
52285,235,budget,Guilford County
52286,235,increased,Guilford County
52287,235,or,Guilford County
52288,235,due,Guilford County
52289,235,to,Guilford County
52290,235,the,Guilford County
52291,235,election,Guilford County
52292,235,cycle,Guilford County
52293,235,fy,Guilford County
52294,235,will,Guilford County
52295,235,have,Guilford County
52296,235,two,Guilford County
52297,235,municipal,Guilford County
52298,235,elections,Guilford County
52299,235,and,Guilford County
52300,235,a,Guilford County
52301,235,presidential,Guilford County
52302,235,primary,Guilford County
52303,236,revenues,Guilford County
52304,236,fy,Guilford County
52305,236,budget,Guilford County
52306,236,general,Guilford County
52307,236,government,Guilford County
52308,236,county,Guilford County
52309,236,funds,Guilford County
52310,236,provide,Guilford County
52311,236,of,Guilford County
52312,236,the,Guilford County
52313,236,sources,Guilford County
52314,236,of,Guilford County
52315,236,funds,Guilford County
52316,236,support,Guilford County
52317,236,for,Guilford County
52318,236,general,Guilford County
52319,236,government,Guilford County
52320,236,departments,Guilford County
52321,236,user,Guilford County
52322,236,charges,Guilford County
52323,236,including,Guilford County
52324,236,the,Guilford County
52325,236,fees,Guilford County
52326,236,paid,Guilford County
52327,236,by,Guilford County
52328,236,municipalities,Guilford County
52329,236,for,Guilford County
52330,236,tax,Guilford County
52331,236,collection,Guilford County
52332,236,election,Guilford County
52333,236,services,Guilford County
52334,236,and,Guilford County
52335,236,user,Guilford County
52336,236,charges,Guilford County
52337,236,register,Guilford County
52338,236,of,Guilford County
52339,236,deeds,Guilford County
52340,236,fees,Guilford County
52341,236,account,Guilford County
52342,236,for,Guilford County
52343,236,county,Guilford County
52344,236,funds,Guilford County
52345,236,of,Guilford County
52346,236,revenues,Guilford County
52347,236,the,Guilford County
52348,236,remaining,Guilford County
52349,236,funding,Guilford County
52350,236,comes,Guilford County
52351,236,from,Guilford County
52352,236,other,Guilford County
52353,236,other,Guilford County
52354,236,sources,Guilford County
52355,236,including,Guilford County
52356,236,fund,Guilford County
52357,236,balance,Guilford County
52358,236,fund,Guilford County
52359,236,balance,Guilford County
52360,236,vs,Guilford County
52361,236,fy,Guilford County
52362,236,adopted,Guilford County
52363,236,fy,Guilford County
52364,236,fy,Guilford County
52365,236,fy,Guilford County
52366,236,fy,Guilford County
52367,236,fy,Guilford County
52368,236,actual,Guilford County
52369,236,adopted,Guilford County
52370,236,amended,Guilford County
52371,236,recomm,Guilford County
52372,236,adopted,Guilford County
52373,236,chg,Guilford County
52374,236,chg,Guilford County
52375,236,department,Guilford County
52376,236,budget,Guilford County
52377,236,management,Guilford County
52378,236,clerk,Guilford County
52379,236,to,Guilford County
52380,236,the,Guilford County
52381,236,board,Guilford County
52382,236,county,Guilford County
52383,236,administration,Guilford County
52384,236,county,Guilford County
52385,236,attorney,Guilford County
52386,236,county,Guilford County
52387,236,commissioners,Guilford County
52388,236,elections,Guilford County
52389,236,finance,Guilford County
52390,236,human,Guilford County
52391,236,resources,Guilford County
52392,236,internal,Guilford County
52393,236,audit,Guilford County
52394,236,purchasing,Guilford County
52395,236,register,Guilford County
52396,236,of,Guilford County
52397,236,deeds,Guilford County
52398,236,tax,Guilford County
52399,236,total,Guilford County
52400,236,expenditures,Guilford County
52401,236,sources,Guilford County
52402,236,of,Guilford County
52403,236,funds,Guilford County
52404,236,federal,Guilford County
52405,236,state,Guilford County
52406,236,funds,Guilford County
52407,236,user,Guilford County
52408,236,charges,Guilford County
52409,236,other,Guilford County
52410,236,fund,Guilford County
52411,236,balance,Guilford County
52412,236,county,Guilford County
52413,236,funds,Guilford County
52414,236,sources,Guilford County
52415,236,of,Guilford County
52416,236,funds,Guilford County
52417,236,permanent,Guilford County
52418,236,positions,Guilford County
52419,237,budget,Guilford County
52420,237,management,Guilford County
52421,237,and,Guilford County
52422,237,evaluation,Guilford County
52423,237,michael,Guilford County
52424,237,halford,Guilford County
52425,237,director,Guilford County
52426,237,west,Guilford County
52427,237,market,Guilford County
52428,237,st,Guilford County
52429,237,po,Guilford County
52430,237,box,Guilford County
52431,237,greensboro,Guilford County
52432,237,nc,Guilford County
52433,237,organizational,Guilford County
52434,237,excellence,Guilford County
52435,237,provide,Guilford County
52436,237,the,Guilford County
52437,237,highest,Guilford County
52438,237,possible,Guilford County
52439,237,level,Guilford County
52440,237,of,Guilford County
52441,237,services,Guilford County
52442,237,by,Guilford County
52443,237,maintaining,Guilford County
52444,237,a,Guilford County
52445,237,fiscally,Guilford County
52446,237,sound,Guilford County
52447,237,organization,Guilford County
52448,237,that,Guilford County
52449,237,values,Guilford County
52450,237,a,Guilford County
52451,237,high,Guilford County
52452,237,performing,Guilford County
52453,237,professional,Guilford County
52454,237,and,Guilford County
52455,237,innovative,Guilford County
52456,237,workforce,Guilford County
52457,237,budget,Guilford County
52458,237,summary,Guilford County
52459,237,fy,Guilford County
52460,237,fy,Guilford County
52461,237,fy,Guilford County
52462,237,fy,Guilford County
52463,237,fy,Guilford County
52464,237,actual,Guilford County
52465,237,adopted,Guilford County
52466,237,amended,Guilford County
52467,237,recomm,Guilford County
52468,237,adopted,Guilford County
52469,237,chg,Guilford County
52470,237,chg,Guilford County
52471,237,expense,Guilford County
52472,237,budget,Guilford County
52473,237,and,Guilford County
52474,237,management,Guilford County
52475,237,budget,Guilford County
52476,237,and,Guilford County
52477,237,management,Guilford County
52478,237,expense,Guilford County
52479,237,personnel,Guilford County
52480,237,services,Guilford County
52481,237,supplies,Guilford County
52482,237,materials,Guilford County
52483,237,other,Guilford County
52484,237,services,Guilford County
52485,237,charges,Guilford County
52486,237,capital,Guilford County
