,page_number,word,organization
38085,219,lpt,Mecklenburg County
38086,219,position,Mecklenburg County
38087,219,count,Mecklenburg County
38088,220,human,Mecklenburg County
38089,220,resources,Mecklenburg County
38090,220,mission,Mecklenburg County
38091,220,to,Mecklenburg County
38092,220,provide,Mecklenburg County
38093,220,programs,Mecklenburg County
38094,220,and,Mecklenburg County
38095,220,services,Mecklenburg County
38096,220,that,Mecklenburg County
38097,220,enable,Mecklenburg County
38098,220,the,Mecklenburg County
38099,220,county,Mecklenburg County
38100,220,to,Mecklenburg County
38101,220,attract,Mecklenburg County
38102,220,develop,Mecklenburg County
38103,220,and,Mecklenburg County
38104,220,retain,Mecklenburg County
38105,220,a,Mecklenburg County
38106,220,qualified,Mecklenburg County
38107,220,diverse,Mecklenburg County
38108,220,and,Mecklenburg County
38109,220,high,Mecklenburg County
38110,220,performing,Mecklenburg County
38111,220,workforce,Mecklenburg County
38112,220,responsibilities,Mecklenburg County
38113,220,provide,Mecklenburg County
38114,220,executive,Mecklenburg County
38115,220,leadership,Mecklenburg County
38116,220,development,Mecklenburg County
38117,220,and,Mecklenburg County
38118,220,administration,Mecklenburg County
38119,220,of,Mecklenburg County
38120,220,county,Mecklenburg County
38121,220,human,Mecklenburg County
38122,220,resources,Mecklenburg County
38123,220,policies,Mecklenburg County
38124,220,and,Mecklenburg County
38125,220,procedures,Mecklenburg County
38126,220,attract,Mecklenburg County
38127,220,a,Mecklenburg County
38128,220,pool,Mecklenburg County
38129,220,of,Mecklenburg County
38130,220,qualified,Mecklenburg County
38131,220,job,Mecklenburg County
38132,220,candidates,Mecklenburg County
38133,220,to,Mecklenburg County
38134,220,meet,Mecklenburg County
38135,220,the,Mecklenburg County
38136,220,countys,Mecklenburg County
38137,220,staffing,Mecklenburg County
38138,220,needs,Mecklenburg County
38139,220,provide,Mecklenburg County
38140,220,and,Mecklenburg County
38141,220,administer,Mecklenburg County
38142,220,employee,Mecklenburg County
38143,220,benefits,Mecklenburg County
38144,220,to,Mecklenburg County
38145,220,current,Mecklenburg County
38146,220,county,Mecklenburg County
38147,220,employees,Mecklenburg County
38148,220,and,Mecklenburg County
38149,220,eligible,Mecklenburg County
38150,220,retirees,Mecklenburg County
38151,220,develop,Mecklenburg County
38152,220,and,Mecklenburg County
38153,220,administer,Mecklenburg County
38154,220,the,Mecklenburg County
38155,220,countys,Mecklenburg County
38156,220,classification,Mecklenburg County
38157,220,compensation,Mecklenburg County
38158,220,and,Mecklenburg County
38159,220,recognition,Mecklenburg County
38160,220,programs,Mecklenburg County
38161,220,provide,Mecklenburg County
38162,220,organizational,Mecklenburg County
38163,220,learning,Mecklenburg County
38164,220,and,Mecklenburg County
38165,220,development,Mecklenburg County
38166,220,opportunities,Mecklenburg County
38167,220,administer,Mecklenburg County
38168,220,the,Mecklenburg County
38169,220,countys,Mecklenburg County
38170,220,human,Mecklenburg County
38171,220,resource,Mecklenburg County
38172,220,management,Mecklenburg County
38173,220,information,Mecklenburg County
38174,220,system,Mecklenburg County
38175,220,provide,Mecklenburg County
38176,220,employee,Mecklenburg County
38177,220,relations,Mecklenburg County
38178,220,services,Mecklenburg County
38179,220,to,Mecklenburg County
38180,220,maintain,Mecklenburg County
38181,220,cooperative,Mecklenburg County
38182,220,relationships,Mecklenburg County
38183,220,between,Mecklenburg County
38184,220,the,Mecklenburg County
38185,220,county,Mecklenburg County
38186,220,and,Mecklenburg County
38187,220,its,Mecklenburg County
38188,220,employees,Mecklenburg County
38189,220,ensure,Mecklenburg County
38190,220,county,Mecklenburg County
38191,220,compliance,Mecklenburg County
38192,220,with,Mecklenburg County
38193,220,all,Mecklenburg County
38194,220,state,Mecklenburg County
38195,220,and,Mecklenburg County
38196,220,federal,Mecklenburg County
38197,220,employment,Mecklenburg County
38198,220,laws,Mecklenburg County
38199,220,ensure,Mecklenburg County
38200,220,a,Mecklenburg County
38201,220,safe,Mecklenburg County
38202,220,healthy,Mecklenburg County
38203,220,and,Mecklenburg County
38204,220,drugfree,Mecklenburg County
38205,220,workplace,Mecklenburg County
38206,220,for,Mecklenburg County
38207,220,employees,Mecklenburg County
38208,220,provide,Mecklenburg County
38209,220,strategic,Mecklenburg County
38210,220,leadership,Mecklenburg County
38211,220,for,Mecklenburg County
38212,220,diversity,Mecklenburg County
38213,220,management,Mecklenburg County
38214,220,budget,Mecklenburg County
38215,220,and,Mecklenburg County
38216,220,staff,Mecklenburg County
38217,220,resources,Mecklenburg County
38218,220,fy,Mecklenburg County
38219,220,fy,Mecklenburg County
38220,220,fy,Mecklenburg County
38221,220,budget,Mecklenburg County
38222,220,overview,Mecklenburg County
38223,220,adopted,Mecklenburg County
38224,220,adopted,Mecklenburg County
38225,220,adopted,Mecklenburg County
38226,220,personnel,Mecklenburg County
38227,220,services,Mecklenburg County
38228,220,employee,Mecklenburg County
38229,220,benefits,Mecklenburg County
38230,220,contractual,Mecklenburg County
38231,220,services,Mecklenburg County
38232,220,commodities,Mecklenburg County
38233,220,other,Mecklenburg County
38234,220,charges,Mecklenburg County
38235,220,interdepartmental,Mecklenburg County
38236,220,capital,Mecklenburg County
38237,220,outlay,Mecklenburg County
38238,220,total,Mecklenburg County
38239,220,expense,Mecklenburg County
38240,220,total,Mecklenburg County
38241,220,revenue,Mecklenburg County
38242,220,net,Mecklenburg County
38243,220,county,Mecklenburg County
38244,220,dollars,Mecklenburg County
38245,220,position,Mecklenburg County
38246,220,summary,Mecklenburg County
38247,220,fy,Mecklenburg County
38248,220,adopted,Mecklenburg County
38249,220,fy,Mecklenburg County
38250,220,adopted,Mecklenburg County
38251,220,fy,Mecklenburg County
38252,220,adopted,Mecklenburg County
38253,220,ft,Mecklenburg County
38254,220,pt,Mecklenburg County
38255,220,lpt,Mecklenburg County
38256,220,ft,Mecklenburg County
38257,220,pt,Mecklenburg County
38258,220,lpt,Mecklenburg County
38259,220,ft,Mecklenburg County
38260,220,pt,Mecklenburg County
38261,220,lpt,Mecklenburg County
38262,220,includes,Mecklenburg County
38263,220,onetime,Mecklenburg County
38264,220,fund,Mecklenburg County
38265,220,balance,Mecklenburg County
38266,220,allocation,Mecklenburg County
38267,221,human,Mecklenburg County
38268,221,resources,Mecklenburg County
38269,221,major,Mecklenburg County
38270,221,funding,Mecklenburg County
38271,221,adjustments,Mecklenburg County
38272,221,below,Mecklenburg County
38273,221,is,Mecklenburg County
38274,221,a,Mecklenburg County
38275,221,list,Mecklenburg County
38276,221,of,Mecklenburg County
38277,221,fiscal,Mecklenburg County
38278,221,year,Mecklenburg County
38279,221,operating,Mecklenburg County
38280,221,budget,Mecklenburg County
38281,221,adjustments,Mecklenburg County
38282,221,approved,Mecklenburg County
38283,221,by,Mecklenburg County
38284,221,the,Mecklenburg County
38285,221,board,Mecklenburg County
38286,221,of,Mecklenburg County
38287,221,county,Mecklenburg County
38288,221,commissioners,Mecklenburg County
38289,221,to,Mecklenburg County
38290,221,assist,Mecklenburg County
38291,221,with,Mecklenburg County
38292,221,meeting,Mecklenburg County
38293,221,the,Mecklenburg County
38294,221,departments,Mecklenburg County
38295,221,goals,Mecklenburg County
38296,221,and,Mecklenburg County
38297,221,objectives,Mecklenburg County
38298,221,adjustment,Mecklenburg County
38299,221,ft,Mecklenburg County
38300,221,pt,Mecklenburg County
38301,221,lpt,Mecklenburg County
38302,221,county,Mecklenburg County
38303,221,total,Mecklenburg County
38304,221,description,Mecklenburg County
38305,221,strategic,Mecklenburg County
38306,221,business,Mecklenburg County
38307,221,plan,Mecklenburg County
38308,221,adjustments,Mecklenburg County
38309,221,talent,Mecklenburg County
38310,221,acquisition,Mecklenburg County
38311,221,consultants,Mecklenburg County
38312,221,to,Mecklenburg County
38313,221,improve,Mecklenburg County
38314,221,countywide,Mecklenburg County
38315,221,recruitment,Mecklenburg County
38316,221,talent,Mecklenburg County
38317,221,acquisition,Mecklenburg County
38318,221,efforts,Mecklenburg County
38319,221,includes,Mecklenburg County
38320,221,additional,Mecklenburg County
38321,221,linkedin,Mecklenburg County
38322,221,improvements,Mecklenburg County
38323,221,licenses,Mecklenburg County
38324,221,career,Mecklenburg County
38325,221,page,Mecklenburg County
38326,221,payfactor,Mecklenburg County
38327,221,subscription,Mecklenburg County
38328,221,and,Mecklenburg County
38329,221,salary,Mecklenburg County
38330,221,survey,Mecklenburg County
38331,221,purchases,Mecklenburg County
38332,221,deputy,Mecklenburg County
38333,221,department,Mecklenburg County
38334,221,director,Mecklenburg County
38335,221,to,Mecklenburg County
38336,221,deputy,Mecklenburg County
38337,221,human,Mecklenburg County
38338,221,assist,Mecklenburg County
38339,221,with,Mecklenburg County
38340,221,daytoday,Mecklenburg County
38341,221,department,Mecklenburg County
38342,221,resources,Mecklenburg County
38343,221,director,Mecklenburg County
38344,221,management,Mecklenburg County
38345,221,and,Mecklenburg County
38346,221,strategic,Mecklenburg County
38347,221,business,Mecklenburg County
38348,221,plan,Mecklenburg County
38349,221,implementation,Mecklenburg County
38350,221,hr,Mecklenburg County
38351,221,consultant,Mecklenburg County
38352,221,to,Mecklenburg County
38353,221,assist,Mecklenburg County
38354,221,with,Mecklenburg County
38355,221,rollout,Mecklenburg County
38356,221,of,Mecklenburg County
38357,221,total,Mecklenburg County
38358,221,rewards,Mecklenburg County
38359,221,program,Mecklenburg County
38360,221,total,Mecklenburg County
38361,221,rewards,Mecklenburg County
38362,221,and,Mecklenburg County
38363,221,improvements,Mecklenburg County
38364,221,in,Mecklenburg County
38365,221,new,Mecklenburg County
38366,221,hire,Mecklenburg County
38367,221,onboarding,Mecklenburg County
38368,221,process,Mecklenburg County
38369,221,other,Mecklenburg County
38370,221,adjustments,Mecklenburg County
38371,221,funding,Mecklenburg County
38372,221,for,Mecklenburg County
38373,221,the,Mecklenburg County
38374,221,automation,Mecklenburg County
38375,221,of,Mecklenburg County
38376,221,new,Mecklenburg County
38377,221,automated,Mecklenburg County
38378,221,i,Mecklenburg County
38379,221,hire,Mecklenburg County
38380,221,i,Mecklenburg County
38381,221,process,Mecklenburg County
38382,221,to,Mecklenburg County
38383,221,reduce,Mecklenburg County
38384,221,errors,Mecklenburg County
38385,221,in,Mecklenburg County
38386,221,process,Mecklenburg County
38387,221,reporting,Mecklenburg County
38388,221,and,Mecklenburg County
38389,221,record,Mecklenburg County
38390,221,keeping,Mecklenburg County
38391,221,investing,Mecklenburg County
38392,221,in,Mecklenburg County
38393,221,our,Mecklenburg County
38394,221,employees,Mecklenburg County
38395,221,funding,Mecklenburg County
38396,221,to,Mecklenburg County
38397,221,support,Mecklenburg County
38398,221,acrossthe,Mecklenburg County
38399,221,wage,Mecklenburg County
38400,221,board,Mecklenburg County
38401,221,salary,Mecklenburg County
38402,221,increase,Mecklenburg County
38403,221,for,Mecklenburg County
38404,221,adjustment,Mecklenburg County
38405,221,county,Mecklenburg County
38406,221,employees,Mecklenburg County
38407,222,human,Mecklenburg County
38408,222,resources,Mecklenburg County
38409,222,fy,Mecklenburg County
38410,222,county,Mecklenburg County
38411,222,fy,Mecklenburg County
38412,222,total,Mecklenburg County
38413,222,fy,Mecklenburg County
38414,222,total,Mecklenburg County
38415,222,service,Mecklenburg County
38416,222,name,Mecklenburg County
38417,222,ft,Mecklenburg County
38418,222,pt,Mecklenburg County
38419,222,lpt,Mecklenburg County
38420,222,funding,Mecklenburg County
38421,222,budget,Mecklenburg County
38422,222,budget,Mecklenburg County
38423,222,human,Mecklenburg County
38424,222,resource,Mecklenburg County
38425,222,management,Mecklenburg County
38426,222,hrs,Mecklenburg County
38427,222,grand,Mecklenburg County
38428,222,totals,Mecklenburg County
38429,222,revenue,Mecklenburg County
38430,222,totals,Mecklenburg County
38431,222,includes,Mecklenburg County
38432,222,onetime,Mecklenburg County
38433,222,fund,Mecklenburg County
38434,222,balance,Mecklenburg County
38435,222,allocation,Mecklenburg County
38436,223,human,Mecklenburg County
38437,223,resource,Mecklenburg County
38438,223,management,Mecklenburg County
38439,223,hrs,Mecklenburg County
38440,223,service,Mecklenburg County
38441,223,description,Mecklenburg County
38442,223,this,Mecklenburg County
38443,223,service,Mecklenburg County
38444,223,provides,Mecklenburg County
38445,223,administration,Mecklenburg County
38446,223,of,Mecklenburg County
38447,223,the,Mecklenburg County
38448,223,countys,Mecklenburg County
38449,223,hr,Mecklenburg County
38450,223,programs,Mecklenburg County
38451,223,including,Mecklenburg County
38452,223,benefits,Mecklenburg County
38453,223,compensation,Mecklenburg County
38454,223,recruitment,Mecklenburg County
38455,223,and,Mecklenburg County
38456,223,employee,Mecklenburg County
38457,223,relations,Mecklenburg County
38458,223,to,Mecklenburg County
38459,223,ensure,Mecklenburg County
38460,223,mecklenburg,Mecklenburg County
38461,223,county,Mecklenburg County
38462,223,can,Mecklenburg County
38463,223,attract,Mecklenburg County
38464,223,and,Mecklenburg County
38465,223,retain,Mecklenburg County
38466,223,highly,Mecklenburg County
38467,223,qualified,Mecklenburg County
38468,223,candidates,Mecklenburg County
38469,223,in,Mecklenburg County
38470,223,a,Mecklenburg County
38471,223,workplace,Mecklenburg County
38472,223,free,Mecklenburg County
38473,223,from,Mecklenburg County
38474,223,harassment,Mecklenburg County
38475,223,and,Mecklenburg County
38476,223,discrimination,Mecklenburg County
38477,223,additionally,Mecklenburg County
38478,223,provides,Mecklenburg County
38479,223,guidance,Mecklenburg County
38480,223,support,Mecklenburg County
38481,223,and,Mecklenburg County
38482,223,consultation,Mecklenburg County
38483,223,to,Mecklenburg County
38484,223,county,Mecklenburg County
38485,223,leadership,Mecklenburg County
38486,223,management,Mecklenburg County
38487,223,and,Mecklenburg County
38488,223,staff,Mecklenburg County
38489,223,on,Mecklenburg County
38490,223,hr,Mecklenburg County
38491,223,related,Mecklenburg County
38492,223,issues,Mecklenburg County
38493,223,and,Mecklenburg County
38494,223,initiatives,Mecklenburg County
38495,223,measure,Mecklenburg County
38496,223,fy,Mecklenburg County
38497,223,fy,Mecklenburg County
38498,223,fy,Mecklenburg County
38499,223,of,Mecklenburg County
38500,223,actual,Mecklenburg County
38501,223,to,Mecklenburg County
38502,223,measurable,Mecklenburg County
38503,223,goals,Mecklenburg County
38504,223,type,Mecklenburg County
38505,223,target,Mecklenburg County
38506,223,actual,Mecklenburg County
38507,223,actual,Mecklenburg County
38508,223,target,Mecklenburg County
38509,223,customer,Mecklenburg County
38510,223,satisfaction,Mecklenburg County
38511,223,admin,Mecklenburg County
38512,223,support,Mecklenburg County
38513,223,customer,Mecklenburg County
38514,223,customer,Mecklenburg County
38515,223,satisfaction,Mecklenburg County
38516,223,benefitswellness,Mecklenburg County
38517,223,customer,Mecklenburg County
38518,223,customer,Mecklenburg County
38519,223,satisfaction,Mecklenburg County
38520,223,class,Mecklenburg County
38521,223,and,Mecklenburg County
38522,223,comp,Mecklenburg County
38523,223,customer,Mecklenburg County
38524,223,customer,Mecklenburg County
38525,223,satisfaction,Mecklenburg County
38526,223,compliance,Mecklenburg County
38527,223,center,Mecklenburg County
38528,223,customer,Mecklenburg County
38529,223,customer,Mecklenburg County
38530,223,satisfaction,Mecklenburg County
38531,223,erc,Mecklenburg County
38532,223,customer,Mecklenburg County
38533,223,customer,Mecklenburg County
38534,223,satisfaction,Mecklenburg County
38535,223,esc,Mecklenburg County
38536,223,loa,Mecklenburg County
38537,223,team,Mecklenburg County
38538,223,customer,Mecklenburg County
38539,223,customer,Mecklenburg County
38540,223,satisfaction,Mecklenburg County
38541,223,hr,Mecklenburg County
38542,223,management,Mecklenburg County
38543,223,customer,Mecklenburg County
38544,223,customer,Mecklenburg County
38545,223,satisfaction,Mecklenburg County
38546,223,learning,Mecklenburg County
38547,223,and,Mecklenburg County
38548,223,customer,Mecklenburg County
38549,223,development,Mecklenburg County
38550,223,prohibited,Mecklenburg County
38551,223,practice,Mecklenburg County
38552,223,grievances,Mecklenburg County
38553,223,resolved,Mecklenburg County
38554,223,within,Mecklenburg County
38555,223,efficiency,Mecklenburg County
38556,223,days,Mecklenburg County
38557,223,fy,Mecklenburg County
38558,223,fy,Mecklenburg County
38559,223,fy,Mecklenburg County
38560,223,change,Mecklenburg County
38561,223,budget,Mecklenburg County
38562,223,overview,Mecklenburg County
38563,223,adopted,Mecklenburg County
38564,223,adopted,Mecklenburg County
38565,223,adopted,Mecklenburg County
38566,223,fy,Mecklenburg County
38567,223,to,Mecklenburg County
38568,223,fy,Mecklenburg County
38569,223,employee,Mecklenburg County
38570,223,salaries,Mecklenburg County
38571,223,benefits,Mecklenburg County
38572,223,contractual,Mecklenburg County
38573,223,services,Mecklenburg County
38574,223,commodities,Mecklenburg County
38575,223,other,Mecklenburg County
38576,223,expenses,Mecklenburg County
38577,223,interdepartmental,Mecklenburg County
38578,223,capital,Mecklenburg County
38579,223,total,Mecklenburg County
38580,223,expenses,Mecklenburg County
38581,223,total,Mecklenburg County
38582,223,revenue,Mecklenburg County
38583,223,net,Mecklenburg County
38584,223,county,Mecklenburg County
38585,223,dollars,Mecklenburg County
38586,223,fy,Mecklenburg County
38587,223,fy,Mecklenburg County
38588,223,fy,Mecklenburg County
38589,223,change,Mecklenburg County
38590,223,position,Mecklenburg County
38591,223,summary,Mecklenburg County
38592,223,adopted,Mecklenburg County
38593,223,adopted,Mecklenburg County
38594,223,adopted,Mecklenburg County
38595,223,fy,Mecklenburg County
38596,223,to,Mecklenburg County
38597,223,fy,Mecklenburg County
38598,223,ft,Mecklenburg County
38599,223,pt,Mecklenburg County
38600,223,lpt,Mecklenburg County
38601,223,ft,Mecklenburg County
38602,223,pt,Mecklenburg County
38603,223,lpt,Mecklenburg County
38604,223,ft,Mecklenburg County
38605,223,pt,Mecklenburg County
38606,223,lpt,Mecklenburg County
38607,223,ft,Mecklenburg County
38608,223,pt,Mecklenburg County
38609,223,lpt,Mecklenburg County
38610,223,position,Mecklenburg County
38611,223,count,Mecklenburg County
38612,223,includes,Mecklenburg County
38613,223,onetime,Mecklenburg County
38614,223,fund,Mecklenburg County
38615,223,balance,Mecklenburg County
38616,223,appropriation,Mecklenburg County
38617,224,information,Mecklenburg County
38618,224,services,Mecklenburg County
38619,224,and,Mecklenburg County
38620,224,technology,Mecklenburg County
38621,224,mission,Mecklenburg County
38622,224,we,Mecklenburg County
38623,224,provide,Mecklenburg County
38624,224,businessvalued,Mecklenburg County
38625,224,it,Mecklenburg County
38626,224,solutions,Mecklenburg County
38627,224,and,Mecklenburg County
38628,224,services,Mecklenburg County
38629,224,that,Mecklenburg County
38630,224,are,Mecklenburg County
38631,224,flexible,Mecklenburg County
38632,224,engaging,Mecklenburg County
38633,224,and,Mecklenburg County
38634,224,innovative,Mecklenburg County
38635,224,our,Mecklenburg County
38636,224,vision,Mecklenburg County
38637,224,is,Mecklenburg County
38638,224,to,Mecklenburg County
38639,224,be,Mecklenburg County
38640,224,the,Mecklenburg County
38641,224,trusted,Mecklenburg County
38642,224,technology,Mecklenburg County
38643,224,partner,Mecklenburg County
38644,224,to,Mecklenburg County
38645,224,our,Mecklenburg County
38646,224,mecklenburg,Mecklenburg County
38647,224,county,Mecklenburg County
38648,224,business,Mecklenburg County
38649,224,partners,Mecklenburg County
38650,224,for,Mecklenburg County
38651,224,realizing,Mecklenburg County
38652,224,their,Mecklenburg County
38653,224,strategic,Mecklenburg County
38654,224,goals,Mecklenburg County
38655,224,responsibilities,Mecklenburg County
38656,224,working,Mecklenburg County
38657,224,collaboratively,Mecklenburg County
38658,224,with,Mecklenburg County
38659,224,mecklenburg,Mecklenburg County
38660,224,county,Mecklenburg County
38661,224,governmental,Mecklenburg County
38662,224,agencies,Mecklenburg County
38663,224,and,Mecklenburg County
38664,224,users,Mecklenburg County
38665,224,on,Mecklenburg County
38666,224,behalf,Mecklenburg County
38667,224,of,Mecklenburg County
38668,224,the,Mecklenburg County
38669,224,citizens,Mecklenburg County
38670,224,of,Mecklenburg County
38671,224,the,Mecklenburg County
38672,224,county,Mecklenburg County
38673,224,the,Mecklenburg County
38674,224,information,Mecklenburg County
38675,224,technology,Mecklenburg County
38676,224,services,Mecklenburg County
38677,224,department,Mecklenburg County
38678,224,partners,Mecklenburg County
38679,224,to,Mecklenburg County
38680,224,provide,Mecklenburg County
38681,224,short,Mecklenburg County
38682,224,and,Mecklenburg County
38683,224,longterm,Mecklenburg County
38684,224,strategic,Mecklenburg County
38685,224,it,Mecklenburg County
38686,224,planning,Mecklenburg County
38687,224,development,Mecklenburg County
38688,224,implementation,Mecklenburg County
38689,224,and,Mecklenburg County
38690,224,daytoday,Mecklenburg County
38691,224,operational,Mecklenburg County
38692,224,support,Mecklenburg County
38693,224,of,Mecklenburg County
38694,224,service,Mecklenburg County
38695,224,enabling,Mecklenburg County
38696,224,systems,Mecklenburg County
38697,224,solutions,Mecklenburg County
38698,224,budget,Mecklenburg County
38699,224,and,Mecklenburg County
38700,224,staff,Mecklenburg County
38701,224,resources,Mecklenburg County
38702,224,fy,Mecklenburg County
38703,224,fy,Mecklenburg County
38704,224,fy,Mecklenburg County
38705,224,budget,Mecklenburg County
38706,224,overview,Mecklenburg County
38707,224,adopted,Mecklenburg County
38708,224,adopted,Mecklenburg County
38709,224,adopted,Mecklenburg County
38710,224,personnel,Mecklenburg County
38711,224,services,Mecklenburg County
38712,224,employee,Mecklenburg County
38713,224,benefits,Mecklenburg County
38714,224,contractual,Mecklenburg County
38715,224,services,Mecklenburg County
38716,224,commodities,Mecklenburg County
38717,224,other,Mecklenburg County
38718,224,charges,Mecklenburg County
38719,224,interdepartmental,Mecklenburg County
38720,224,capital,Mecklenburg County
38721,224,outlay,Mecklenburg County
38722,224,total,Mecklenburg County
38723,224,expense,Mecklenburg County
38724,224,total,Mecklenburg County
38725,224,revenue,Mecklenburg County
38726,224,net,Mecklenburg County
38727,224,county,Mecklenburg County
38728,224,dollars,Mecklenburg County
38729,224,position,Mecklenburg County
38730,224,summary,Mecklenburg County
38731,224,fy,Mecklenburg County
38732,224,adopted,Mecklenburg County
38733,224,fy,Mecklenburg County
38734,224,adopted,Mecklenburg County
38735,224,fy,Mecklenburg County
38736,224,adopted,Mecklenburg County
38737,224,ft,Mecklenburg County
38738,224,pt,Mecklenburg County
38739,224,lpt,Mecklenburg County
38740,224,ft,Mecklenburg County
38741,224,pt,Mecklenburg County
38742,224,lpt,Mecklenburg County
38743,224,ft,Mecklenburg County
38744,224,pt,Mecklenburg County
38745,224,lpt,Mecklenburg County
38746,224,includes,Mecklenburg County
38747,224,onetime,Mecklenburg County
38748,224,fund,Mecklenburg County
38749,224,balance,Mecklenburg County
38750,224,allocation,Mecklenburg County
38751,225,information,Mecklenburg County
38752,225,technology,Mecklenburg County
38753,225,services,Mecklenburg County
38754,225,major,Mecklenburg County
38755,225,funding,Mecklenburg County
38756,225,adjustments,Mecklenburg County
38757,225,below,Mecklenburg County
38758,225,is,Mecklenburg County
38759,225,a,Mecklenburg County
38760,225,list,Mecklenburg County
38761,225,of,Mecklenburg County
38762,225,fiscal,Mecklenburg County
38763,225,year,Mecklenburg County
38764,225,operating,Mecklenburg County
38765,225,budget,Mecklenburg County
38766,225,adjustments,Mecklenburg County
38767,225,approved,Mecklenburg County
38768,225,by,Mecklenburg County
38769,225,the,Mecklenburg County
38770,225,board,Mecklenburg County
38771,225,of,Mecklenburg County
38772,225,county,Mecklenburg County
38773,225,commissioners,Mecklenburg County
38774,225,to,Mecklenburg County
38775,225,assist,Mecklenburg County
38776,225,with,Mecklenburg County
38777,225,meeting,Mecklenburg County
38778,225,the,Mecklenburg County
38779,225,departments,Mecklenburg County
38780,225,goals,Mecklenburg County
38781,225,and,Mecklenburg County
38782,225,objectives,Mecklenburg County
38783,225,adjustment,Mecklenburg County
38784,225,ft,Mecklenburg County
38785,225,pt,Mecklenburg County
38786,225,lpt,Mecklenburg County
38787,225,county,Mecklenburg County
38788,225,total,Mecklenburg County
38789,225,description,Mecklenburg County
38790,225,strategic,Mecklenburg County
38791,225,business,Mecklenburg County
38792,225,plan,Mecklenburg County
38793,225,adjustments,Mecklenburg County
38794,225,new,Mecklenburg County
38795,225,positions,Mecklenburg County
38796,225,for,Mecklenburg County
38797,225,security,Mecklenburg County
38798,225,operating,Mecklenburg County
38799,225,positions,Mecklenburg County
38800,225,services,Mecklenburg County
38801,225,business,Mecklenburg County
38802,225,operations,Mecklenburg County
38803,225,and,Mecklenburg County
38804,225,service,Mecklenburg County
38805,225,management,Mecklenburg County
38806,225,new,Mecklenburg County
38807,225,positions,Mecklenburg County
38808,225,to,Mecklenburg County
38809,225,support,Mecklenburg County
38810,225,tech,Mecklenburg County
38811,225,tech,Mecklenburg County
38812,225,reserve,Mecklenburg County
38813,225,reserve,Mecklenburg County
38814,225,projects,Mecklenburg County
38815,225,funds,Mecklenburg County
38816,225,are,Mecklenburg County
38817,225,positions,Mecklenburg County
38818,225,resources,Mecklenburg County
38819,225,from,Mecklenburg County
38820,225,the,Mecklenburg County
38821,225,tech,Mecklenburg County
38822,225,reserve,Mecklenburg County
38823,225,fund,Mecklenburg County
38824,225,secure,Mecklenburg County
38825,225,software,Mecklenburg County
38826,225,licenses,Mecklenburg County
38827,225,andor,Mecklenburg County
38828,225,renewals,Mecklenburg County
38829,225,for,Mecklenburg County
38830,225,a,Mecklenburg County
38831,225,number,Mecklenburg County
38832,225,of,Mecklenburg County
38833,225,products,Mecklenburg County
38834,225,software,Mecklenburg County
38835,225,licenses,Mecklenburg County
38836,225,including,Mecklenburg County
38837,225,exterro,Mecklenburg County
38838,225,exabeam,Mecklenburg County
38839,225,siem,Mecklenburg County
38840,225,and,Mecklenburg County
38841,225,renewals,Mecklenburg County
38842,225,vulnerability,Mecklenburg County
38843,225,scanning,Mecklenburg County
38844,225,azure,Mecklenburg County
38845,225,and,Mecklenburg County
38846,225,solarwinds,Mecklenburg County
38847,225,text,Mecklenburg County
38848,225,message,Mecklenburg County
38849,225,expanded,Mecklenburg County
38850,225,archiving,Mecklenburg County
38851,225,of,Mecklenburg County
38852,225,text,Mecklenburg County
38853,225,archiving,Mecklenburg County
38854,225,messages,Mecklenburg County
38855,225,ongoing,Mecklenburg County
38856,225,maintenance,Mecklenburg County
38857,225,for,Mecklenburg County
38858,225,the,Mecklenburg County
38859,225,firewall,Mecklenburg County
38860,225,maintenance,Mecklenburg County
38861,225,countys,Mecklenburg County
38862,225,firewalls,Mecklenburg County
38863,225,increase,Mecklenburg County
38864,225,in,Mecklenburg County
38865,225,the,Mecklenburg County
38866,225,per,Mecklenburg County
38867,225,position,Mecklenburg County
38868,225,training,Mecklenburg County
38869,225,training,Mecklenburg County
38870,225,budget,Mecklenburg County
38871,225,from,Mecklenburg County
38872,225,to,Mecklenburg County
38873,225,tool,Mecklenburg County
38874,225,that,Mecklenburg County
38875,225,will,Mecklenburg County
38876,225,automate,Mecklenburg County
38877,225,regression,Mecklenburg County
38878,225,qa,Mecklenburg County
38879,225,test,Mecklenburg County
38880,225,automation,Mecklenburg County
38881,225,testing,Mecklenburg County
38882,225,and,Mecklenburg County
38883,225,functionality,Mecklenburg County
38884,225,that,Mecklenburg County
38885,225,occurs,Mecklenburg County
38886,225,tool,Mecklenburg County
38887,225,on,Mecklenburg County
38888,225,a,Mecklenburg County
38889,225,regular,Mecklenburg County
38890,225,basis,Mecklenburg County
38891,225,other,Mecklenburg County
38892,225,adjustments,Mecklenburg County
38893,225,admin,Mecklenburg County
38894,225,support,Mecklenburg County
38895,225,coordinator,Mecklenburg County
38896,225,to,Mecklenburg County
38897,225,conference,Mecklenburg County
38898,225,center,Mecklenburg County
38899,225,support,Mecklenburg County
38900,225,the,Mecklenburg County
38901,225,daily,Mecklenburg County
38902,225,operations,Mecklenburg County
38903,225,of,Mecklenburg County
38904,225,the,Mecklenburg County
38905,225,position,Mecklenburg County
38906,225,newly,Mecklenburg County
38907,225,created,Mecklenburg County
38908,225,conference,Mecklenburg County
