,page_number,word,organization
43348,173,media,Wake County
43349,173,including,Wake County
43350,173,the,Wake County
43351,173,budget,Wake County
43352,173,increased,Wake County
43353,173,by,Wake County
43354,173,from,Wake County
43355,173,the,Wake County
43356,173,prior,Wake County
43357,173,year,Wake County
43358,173,photos,Wake County
43359,173,and,Wake County
43360,173,video,Wake County
43361,173,a,Wake County
43362,173,project,Wake County
43363,173,management,Wake County
43364,173,tool,Wake County
43365,173,for,Wake County
43366,173,the,Wake County
43367,173,adopted,Wake County
43368,173,budget,Wake County
43369,173,this,Wake County
43370,173,increase,Wake County
43371,173,includes,Wake County
43372,173,the,Wake County
43373,173,departments,Wake County
43374,173,internal,Wake County
43375,173,and,Wake County
43376,173,external,Wake County
43377,173,communications,Wake County
43378,173,annualization,Wake County
43379,173,of,Wake County
43380,173,performance,Wake County
43381,173,and,Wake County
43382,173,benefit,Wake County
43383,173,pay,Wake County
43384,173,and,Wake County
43385,173,the,Wake County
43386,173,teams,Wake County
43387,173,is,Wake County
43388,173,also,Wake County
43389,173,included,Wake County
43390,173,funding,Wake County
43391,173,of,Wake County
43392,173,expansion,Wake County
43393,173,requests,Wake County
43394,173,fiscal,Wake County
43395,173,year,Wake County
43396,173,adopted,Wake County
43397,173,budget,Wake County
43398,173,communications,Wake County
43399,173,office,Wake County
43400,174,county,Wake County
43401,174,manager,Wake County
43402,174,county,Wake County
43403,174,manager,Wake County
43404,174,Å¾Æ¶Å·ÆšÇ‰,Wake County
43405,174,dÄƒÅ·ÄƒÅ‘ÄŸÆŒ,Wake County
43406,174,Å›Å�ÄŸÄ©,Wake County
43407,174,kÉ–ÄŸÆŒÄƒÆšÅ�Å·Å‘,Wake County
43408,174,Å›Å�ÄŸÄ©,Wake County
43409,174,Å¾ÅµÅµÆ¶Å·Å�ÆšÇ‰,Wake County
43410,174,kÄ©Ä©Å�Ä‘ÄŸÆŒ,Wake County
43411,174,sÅ�ÆšÄƒÅ¯Å�ÆšÇ‰,Wake County
43412,174,kÄ©Ä©Å�Ä‘ÄŸÆŒ,Wake County
43413,174,Å›Å�ÄŸÄ©,Wake County
43414,174,Å·Ä©Å¾ÆŒÅµÄƒÆšÅ�Å¾Å·,Wake County
43415,174,Î¸,Wake County
43416,174,Å›Å�ÄŸÄ©,Wake County
43417,174,Å�Å·ÄƒÅ·Ä‘Å�ÄƒÅ¯,Wake County
43418,174,Å·ÆšÄŸÆŒÅ‘Å¾Ç€ÄŸÆŒÅ·ÅµÄŸÅ·ÆšÄƒÅ¯,Wake County
43419,174,Å·Å·Å¾Ç€ÄƒÆšÅ�Å¾Å·,Wake County
43420,174,kÄ©Ä©Å�Ä‘ÄŸÆŒ,Wake County
43421,174,kÄ©Ä©Å�Ä‘ÄŸÆŒ,Wake County
43422,174,Æ¶Å·Ä‘ÆšÅ�Å¾Å·É›,Wake County
43423,174,Å·ÆšÄŸÆŒÅ‘Å¾Ç€ÄŸÆŒÅ·ÅµÄŸÅ·ÆšÄƒÅ¯,Wake County
43424,174,ÄŸÅ›ÄƒÇ€Å�Å¾ÆŒÄƒÅ¯,Wake County
43425,174,ÄŸÄƒÅ¯ÆšÅ›,Wake County
43426,174,zÄŸÅ¯ÄƒÆšÅ�Å¾Å·É›,Wake County
43427,174,dÆŒÄƒÅ·É›Å�Æš,Wake County
43428,174,Å¾É›É–Å�ÆšÄƒÅ¯Å�ÆšÇ‰,Wake County
43429,174,dÄƒÇ†,Wake County
43430,174,department,Wake County
43431,174,summary,Wake County
43432,174,fy,Wake County
43433,174,fy,Wake County
43434,174,fy,Wake County
43435,174,fy,Wake County
43436,174,of,Wake County
43437,174,actual,Wake County
43438,174,adopted,Wake County
43439,174,amended,Wake County
43440,174,adopted,Wake County
43441,174,total,Wake County
43442,174,expenditures,Wake County
43443,174,salary,Wake County
43444,174,benefits,Wake County
43445,174,contractual,Wake County
43446,174,services,Wake County
43447,174,supplies,Wake County
43448,174,materials,Wake County
43449,174,and,Wake County
43450,174,other,Wake County
43451,174,charges,Wake County
43452,174,debt,Wake County
43453,174,expenditure,Wake County
43454,174,totals,Wake County
43455,174,number,Wake County
43456,174,of,Wake County
43457,174,ftes,Wake County
43458,174,department,Wake County
43459,174,purpose,Wake County
43460,174,and,Wake County
43461,174,goals,Wake County
43462,174,fy,Wake County
43463,174,discussion,Wake County
43464,174,the,Wake County
43465,174,county,Wake County
43466,174,managers,Wake County
43467,174,office,Wake County
43468,174,is,Wake County
43469,174,responsible,Wake County
43470,174,for,Wake County
43471,174,the,Wake County
43472,174,the,Wake County
43473,174,budget,Wake County
43474,174,increased,Wake County
43475,174,by,Wake County
43476,174,from,Wake County
43477,174,the,Wake County
43478,174,prior,Wake County
43479,174,year,Wake County
43480,174,executive,Wake County
43481,174,leadership,Wake County
43482,174,of,Wake County
43483,174,wake,Wake County
43484,174,county,Wake County
43485,174,government,Wake County
43486,174,for,Wake County
43487,174,annualization,Wake County
43488,174,of,Wake County
43489,174,performance,Wake County
43490,174,pay,Wake County
43491,174,increases,Wake County
43492,174,services,Wake County
43493,174,the,Wake County
43494,174,county,Wake County
43495,174,manager,Wake County
43496,174,serves,Wake County
43497,174,as,Wake County
43498,174,the,Wake County
43499,174,chief,Wake County
43500,174,salaries,Wake County
43501,174,for,Wake County
43502,174,new,Wake County
43503,174,employees,Wake County
43504,174,hired,Wake County
43505,174,in,Wake County
43506,174,fy,Wake County
43507,174,and,Wake County
43508,174,executive,Wake County
43509,174,officer,Wake County
43510,174,for,Wake County
43511,174,the,Wake County
43512,174,county,Wake County
43513,174,and,Wake County
43514,174,is,Wake County
43515,174,appointed,Wake County
43516,174,by,Wake County
43517,174,additional,Wake County
43518,174,funds,Wake County
43519,174,for,Wake County
43520,174,professional,Wake County
43521,174,development,Wake County
43522,174,to,Wake County
43523,174,the,Wake County
43524,174,countys,Wake County
43525,174,elected,Wake County
43526,174,board,Wake County
43527,174,of,Wake County
43528,174,commissioners,Wake County
43529,174,the,Wake County
43530,174,keep,Wake County
43531,174,pace,Wake County
43532,174,with,Wake County
43533,174,staff,Wake County
43534,174,added,Wake County
43535,174,to,Wake County
43536,174,the,Wake County
43537,174,department,Wake County
43538,174,since,Wake County
43539,174,county,Wake County
43540,174,managers,Wake County
43541,174,office,Wake County
43542,174,advises,Wake County
43543,174,the,Wake County
43544,174,board,Wake County
43545,174,of,Wake County
43546,174,fy,Wake County
43547,174,commissioners,Wake County
43548,174,on,Wake County
43549,174,matters,Wake County
43550,174,of,Wake County
43551,174,policy,Wake County
43552,174,and,Wake County
43553,174,recommends,Wake County
43554,174,courses,Wake County
43555,174,of,Wake County
43556,174,action,Wake County
43557,174,the,Wake County
43558,174,county,Wake County
43559,174,horizon,Wake County
43560,174,issues,Wake County
43561,174,managers,Wake County
43562,174,office,Wake County
43563,174,accomplishes,Wake County
43564,174,its,Wake County
43565,174,responsibilities,Wake County
43566,174,through,Wake County
43567,174,sound,Wake County
43568,174,organizational,Wake County
43569,174,and,Wake County
43570,174,regional,Wake County
43571,174,the,Wake County
43572,174,three,Wake County
43573,174,to,Wake County
43574,174,five,Wake County
43575,174,year,Wake County
43576,174,revenue,Wake County
43577,174,forecast,Wake County
43578,174,anticipates,Wake County
43579,174,leadership,Wake County
43580,174,strong,Wake County
43581,174,communication,Wake County
43582,174,and,Wake County
43583,174,frequent,Wake County
43584,174,moderate,Wake County
43585,174,growth,Wake County
43586,174,in,Wake County
43587,174,county,Wake County
43588,174,revenues,Wake County
43589,174,which,Wake County
43590,174,is,Wake County
43591,174,collaboration,Wake County
43592,174,to,Wake County
43593,174,ensure,Wake County
43594,174,county,Wake County
43595,174,services,Wake County
43596,174,are,Wake County
43597,174,provided,Wake County
43598,174,unlikely,Wake County
43599,174,to,Wake County
43600,174,be,Wake County
43601,174,sufficient,Wake County
43602,174,to,Wake County
43603,174,support,Wake County
43604,174,the,Wake County
43605,174,growing,Wake County
43606,174,in,Wake County
43607,174,a,Wake County
43608,174,timely,Wake County
43609,174,efficient,Wake County
43610,174,and,Wake County
43611,174,fiscally,Wake County
43612,174,responsible,Wake County
43613,174,manner,Wake County
43614,174,demand,Wake County
43615,174,for,Wake County
43616,174,services,Wake County
43617,174,that,Wake County
43618,174,comes,Wake County
43619,174,with,Wake County
43620,174,rapid,Wake County
43621,174,population,Wake County
43622,174,growth,Wake County
43623,174,the,Wake County
43624,174,county,Wake County
43625,174,managers,Wake County
43626,174,office,Wake County
43627,174,will,Wake County
43628,174,continue,Wake County
43629,174,to,Wake County
43630,174,challenge,Wake County
43631,174,the,Wake County
43632,174,organization,Wake County
43633,174,to,Wake County
43634,174,focus,Wake County
43635,174,on,Wake County
43636,174,outcomes,Wake County
43637,174,and,Wake County
43638,174,impacts,Wake County
43639,174,datadriven,Wake County
43640,174,decisionmaking,Wake County
43641,174,and,Wake County
43642,174,innovation,Wake County
43643,174,to,Wake County
43644,174,maximize,Wake County
43645,174,resources,Wake County
43646,174,available,Wake County
43647,174,county,Wake County
43648,174,manager,Wake County
43649,174,fiscal,Wake County
43650,174,year,Wake County
43651,174,adopted,Wake County
43652,174,budget,Wake County
43653,175,county,Wake County
43654,175,attorney,Wake County
43655,175,county,Wake County
43656,175,attorney,Wake County
43657,175,county,Wake County
43658,175,attorney,Wake County
43659,175,child,Wake County
43660,175,ÄƒÅ·Ä›,Wake County
43661,175,Ä›Æ¶Å¯Æš,Wake County
43662,175,general,Wake County
43663,175,ÄŸÅ‘ÄƒÅ¯,Wake County
43664,175,services,Wake County
43665,175,ÄƒÅ·Ä›,Wake County
43666,175,risk,Wake County
43667,175,dÄƒÅ·ÄƒÅ‘ÄŸÅµÄŸÅ·Æš,Wake County
43668,175,protective,Wake County
43669,175,services,Wake County
43670,175,Å�ÆšÅ�Å‘ÄƒÆšÅ�Å¾Å·,Wake County
43671,175,department,Wake County
43672,175,summary,Wake County
43673,175,fy,Wake County
43674,175,fy,Wake County
43675,175,fy,Wake County
43676,175,fy,Wake County
43677,175,of,Wake County
43678,175,actual,Wake County
43679,175,adopted,Wake County
43680,175,amended,Wake County
43681,175,adopted,Wake County
43682,175,total,Wake County
43683,175,expenditures,Wake County
43684,175,salary,Wake County
43685,175,benefits,Wake County
43686,175,contractual,Wake County
43687,175,services,Wake County
43688,175,supplies,Wake County
43689,175,materials,Wake County
43690,175,and,Wake County
43691,175,other,Wake County
43692,175,charges,Wake County
43693,175,capital,Wake County
43694,175,outlay,Wake County
43695,175,expenditure,Wake County
43696,175,totals,Wake County
43697,175,number,Wake County
43698,175,of,Wake County
43699,175,ftes,Wake County
43700,175,department,Wake County
43701,175,purpose,Wake County
43702,175,and,Wake County
43703,175,goals,Wake County
43704,175,objectives,Wake County
43705,175,the,Wake County
43706,175,county,Wake County
43707,175,attorneys,Wake County
43708,175,office,Wake County
43709,175,represents,Wake County
43710,175,the,Wake County
43711,175,county,Wake County
43712,175,in,Wake County
43713,175,lawsuits,Wake County
43714,175,and,Wake County
43715,175,appeals,Wake County
43716,175,negotiates,Wake County
43717,175,and,Wake County
43718,175,the,Wake County
43719,175,county,Wake County
43720,175,attorneys,Wake County
43721,175,office,Wake County
43722,175,advises,Wake County
43723,175,county,Wake County
43724,175,reviews,Wake County
43725,175,contracts,Wake County
43726,175,files,Wake County
43727,175,petitions,Wake County
43728,175,represents,Wake County
43729,175,the,Wake County
43730,175,officials,Wake County
43731,175,and,Wake County
43732,175,departments,Wake County
43733,175,on,Wake County
43734,175,legal,Wake County
43735,175,matters,Wake County
43736,175,and,Wake County
43737,175,county,Wake County
43738,175,in,Wake County
43739,175,abuse,Wake County
43740,175,and,Wake County
43741,175,neglect,Wake County
43742,175,cases,Wake County
43743,175,files,Wake County
43744,175,and,Wake County
43745,175,tries,Wake County
43746,175,represents,Wake County
43747,175,the,Wake County
43748,175,county,Wake County
43749,175,in,Wake County
43750,175,court,Wake County
43751,175,and,Wake County
43752,175,legal,Wake County
43753,175,negotiations,Wake County
43754,175,cases,Wake County
43755,175,involving,Wake County
43756,175,termination,Wake County
43757,175,of,Wake County
43758,175,parental,Wake County
43759,175,rights,Wake County
43760,175,the,Wake County
43761,175,office,Wake County
43762,175,provides,Wake County
43763,175,legal,Wake County
43764,175,advice,Wake County
43765,175,and,Wake County
43766,175,assistance,Wake County
43767,175,related,Wake County
43768,175,handles,Wake County
43769,175,all,Wake County
43770,175,locally,Wake County
43771,175,funded,Wake County
43772,175,workers,Wake County
43773,175,compensation,Wake County
43774,175,to,Wake County
43775,175,statutes,Wake County
43776,175,rules,Wake County
43777,175,regulations,Wake County
43778,175,and,Wake County
43779,175,court,Wake County
43780,175,cases,Wake County
43781,175,for,Wake County
43782,175,the,Wake County
43783,175,county,Wake County
43784,175,and,Wake County
43785,175,wake,Wake County
43786,175,county,Wake County
43787,175,public,Wake County
43788,175,school,Wake County
43789,175,interpretations,Wake County
43790,175,the,Wake County
43791,175,office,Wake County
43792,175,also,Wake County
43793,175,drafts,Wake County
43794,175,legal,Wake County
43795,175,system,Wake County
43796,175,assists,Wake County
43797,175,in,Wake County
43798,175,enforcement,Wake County
43799,175,of,Wake County
43800,175,county,Wake County
43801,175,ordinances,Wake County
43802,175,documents,Wake County
43803,175,researches,Wake County
43804,175,legal,Wake County
43805,175,precedents,Wake County
43806,175,advises,Wake County
43807,175,and,Wake County
43808,175,provides,Wake County
43809,175,risk,Wake County
43810,175,management,Wake County
43811,175,services,Wake County
43812,175,for,Wake County
43813,175,the,Wake County
43814,175,officials,Wake County
43815,175,on,Wake County
43816,175,legal,Wake County
43817,175,implications,Wake County
43818,175,of,Wake County
43819,175,actions,Wake County
43820,175,and,Wake County
43821,175,studies,Wake County
43822,175,county,Wake County
43823,175,county,Wake County
43824,175,policies,Wake County
43825,175,procedures,Wake County
43826,175,and,Wake County
43827,175,actions,Wake County
43828,175,to,Wake County
43829,175,assure,Wake County
43830,175,compliance,Wake County
43831,175,with,Wake County
43832,175,the,Wake County
43833,175,law,Wake County
43834,175,the,Wake County
43835,175,office,Wake County
43836,175,advises,Wake County
43837,175,all,Wake County
43838,175,elected,Wake County
43839,175,and,Wake County
43840,175,appointed,Wake County
43841,175,wake,Wake County
43842,175,county,Wake County
43843,175,boards,Wake County
43844,175,fy,Wake County
43845,175,discussion,Wake County
43846,175,the,Wake County
43847,175,budget,Wake County
43848,175,increased,Wake County
43849,175,from,Wake County
43850,175,the,Wake County
43851,175,previous,Wake County
43852,175,the,Wake County
43853,175,county,Wake County
43854,175,attorneys,Wake County
43855,175,highest,Wake County
43856,175,priority,Wake County
43857,175,is,Wake County
43858,175,to,Wake County
43859,175,avoid,Wake County
43860,175,fiscal,Wake County
43861,175,years,Wake County
43862,175,adopted,Wake County
43863,175,budget,Wake County
43864,175,because,Wake County
43865,175,of,Wake County
43866,175,the,Wake County
43867,175,legal,Wake County
43868,175,liability,Wake County
43869,175,issues,Wake County
43870,175,by,Wake County
43871,175,providing,Wake County
43872,175,timely,Wake County
43873,175,advice,Wake County
43874,175,to,Wake County
43875,175,the,Wake County
43876,175,annualization,Wake County
43877,175,of,Wake County
43878,175,performance,Wake County
43879,175,pay,Wake County
43880,175,and,Wake County
43881,175,benefit,Wake County
43882,175,rate,Wake County
43883,175,board,Wake County
43884,175,of,Wake County
43885,175,commissioners,Wake County
43886,175,and,Wake County
43887,175,county,Wake County
43888,175,departments,Wake County
43889,175,adjustments,Wake County
43890,175,the,Wake County
43891,175,budget,Wake County
43892,175,also,Wake County
43893,175,increased,Wake County
43894,175,and,Wake County
43895,175,providing,Wake County
43896,175,department,Wake County
43897,175,legal,Wake County
43898,175,services,Wake County
43899,175,in,Wake County
43900,175,the,Wake County
43901,175,because,Wake County
43902,175,of,Wake County
43903,175,the,Wake County
43904,175,following,Wake County
43905,175,expansion,Wake County
43906,175,requests,Wake County
43907,175,conduct,Wake County
43908,175,of,Wake County
43909,175,county,Wake County
43910,175,business,Wake County
43911,175,and,Wake County
43912,175,the,Wake County
43913,175,provision,Wake County
43914,175,of,Wake County
43915,175,mandated,Wake County
43916,175,services,Wake County
43917,175,such,Wake County
43918,175,as,Wake County
43919,175,child,Wake County
43920,175,protective,Wake County
43921,175,services,Wake County
43922,175,additional,Wake County
43923,175,ongoing,Wake County
43924,175,funding,Wake County
43925,175,to,Wake County
43926,175,expand,Wake County
43927,175,the,Wake County
43928,175,attorneys,Wake County
43929,175,and,Wake County
43930,175,adult,Wake County
43931,175,protective,Wake County
43932,175,services,Wake County
43933,175,to,Wake County
43934,175,accomplish,Wake County
43935,175,these,Wake County
43936,175,offices,Wake County
43937,175,ability,Wake County
43938,175,to,Wake County
43939,175,engage,Wake County
43940,175,outside,Wake County
43941,175,legal,Wake County
43942,175,services,Wake County
43943,175,has,Wake County
43944,175,fiscal,Wake County
43945,175,year,Wake County
43946,175,adopted,Wake County
43947,175,budget,Wake County
43948,175,county,Wake County
43949,175,attorney,Wake County
43950,176,county,Wake County
43951,176,attorney,Wake County
43952,176,been,Wake County
43953,176,included,Wake County
43954,176,this,Wake County
43955,176,additional,Wake County
43956,176,outside,Wake County
43957,176,legal,Wake County
43958,176,service,Wake County
43959,176,additional,Wake County
43960,176,ongoing,Wake County
43961,176,funding,Wake County
43962,176,to,Wake County
43963,176,hire,Wake County
43964,176,a,Wake County
43965,176,current,Wake County
43966,176,law,Wake County
43967,176,will,Wake County
43968,176,aid,Wake County
43969,176,the,Wake County
43970,176,attorneys,Wake County
43971,176,office,Wake County
43972,176,with,Wake County
43973,176,addressing,Wake County
43974,176,the,Wake County
43975,176,school,Wake County
43976,176,student,Wake County
43977,176,to,Wake County
43978,176,serve,Wake County
43979,176,as,Wake County
43980,176,an,Wake County
43981,176,intern,Wake County
43982,176,in,Wake County
43983,176,the,Wake County
43984,176,county,Wake County
43985,176,increased,Wake County
43986,176,legal,Wake County
43987,176,demand,Wake County
43988,176,for,Wake County
43989,176,county,Wake County
43990,176,real,Wake County
43991,176,estate,Wake County
43992,176,attorneys,Wake County
43993,176,office,Wake County
43994,176,has,Wake County
43995,176,been,Wake County
43996,176,included,Wake County
43997,176,the,Wake County
43998,176,internship,Wake County
43999,176,transactions,Wake County
44000,176,affordable,Wake County
44001,176,housing,Wake County
44002,176,projects,Wake County
44003,176,and,Wake County
44004,176,will,Wake County
44005,176,be,Wake County
44006,176,for,Wake County
44007,176,weeks,Wake County
44008,176,at,Wake County
44009,176,hours,Wake County
44010,176,per,Wake County
44011,176,week,Wake County
44012,176,the,Wake County
44013,176,intern,Wake County
44014,176,property,Wake County
44015,176,tax,Wake County
44016,176,assessment,Wake County
44017,176,challenges,Wake County
44018,176,will,Wake County
44019,176,aid,Wake County
44020,176,in,Wake County
44021,176,reviewing,Wake County
44022,176,public,Wake County
44023,176,record,Wake County
44024,176,requests,Wake County
44025,176,and,Wake County
44026,176,preparing,Wake County
44027,176,of,Wake County
44028,176,appellate,Wake County
44029,176,court,Wake County
44030,176,briefs,Wake County
44031,176,county,Wake County
44032,176,attorney,Wake County
44033,176,fiscal,Wake County
44034,176,year,Wake County
44035,176,adopted,Wake County
44036,176,budget,Wake County
44037,177,board,Wake County
44038,177,of,Wake County
44039,177,elections,Wake County
44040,177,board,Wake County
44041,177,of,Wake County
44042,177,elections,Wake County
44043,177,board,Wake County
44044,177,of,Wake County
44045,177,elections,Wake County
44046,177,election,Wake County
44047,177,administration,Wake County
44048,177,information,Wake County
44049,177,technology,Wake County
44050,177,campaign,Wake County
44051,177,finance,Wake County
44052,177,services,Wake County
44053,177,voter,Wake County
44054,177,registration,Wake County
44055,177,absentee,Wake County
44056,177,customer,Wake County
44057,177,service,Wake County
44058,177,election,Wake County
44059,177,staffing,Wake County
44060,177,polling,Wake County
44061,177,place,Wake County
44062,177,election,Wake County
44063,177,training,Wake County
44064,177,early,Wake County
44065,177,voting,Wake County
44066,177,recruitment,Wake County
44067,177,management,Wake County
44068,177,department,Wake County
44069,177,summary,Wake County
44070,177,fy,Wake County
44071,177,fy,Wake County
44072,177,fy,Wake County
44073,177,fy,Wake County
44074,177,of,Wake County
44075,177,actual,Wake County
44076,177,adopted,Wake County
44077,177,amended,Wake County
44078,177,adopted,Wake County
44079,177,total,Wake County
44080,177,revenues,Wake County
44081,177,charges,Wake County
44082,177,for,Wake County
44083,177,services,Wake County
44084,177,miscellaneous,Wake County
44085,177,revenue,Wake County
44086,177,totals,Wake County
44087,177,expenditures,Wake County
44088,177,salary,Wake County
44089,177,benefits,Wake County
44090,177,contractual,Wake County
44091,177,services,Wake County
44092,177,supplies,Wake County
44093,177,materials,Wake County
44094,177,and,Wake County
44095,177,other,Wake County
44096,177,charges,Wake County
44097,177,expenditure,Wake County
44098,177,totals,Wake County
44099,177,number,Wake County
44100,177,of,Wake County
44101,177,ftes,Wake County
44102,177,department,Wake County
44103,177,purpose,Wake County
44104,177,and,Wake County
44105,177,goals,Wake County
44106,177,the,Wake County
44107,177,major,Wake County
44108,177,functions,Wake County
44109,177,of,Wake County
44110,177,the,Wake County
44111,177,wake,Wake County
44112,177,county,Wake County
44113,177,board,Wake County
44114,177,of,Wake County
44115,177,elections,Wake County
44116,177,are,Wake County
44117,177,to,Wake County
44118,177,register,Wake County
44119,177,eligible,Wake County
44120,177,voters,Wake County
44121,177,maintain,Wake County
44122,177,the,Wake County
44123,177,wake,Wake County
44124,177,county,Wake County
44125,177,board,Wake County
44126,177,of,Wake County
44127,177,elections,Wake County
44128,177,conducts,Wake County
44129,177,all,Wake County
44130,177,accurate,Wake County
44131,177,voter,Wake County
44132,177,registration,Wake County
44133,177,lists,Wake County
44134,177,conduct,Wake County
44135,177,elections,Wake County
44136,177,and,Wake County
44137,177,federal,Wake County
44138,177,state,Wake County
44139,177,county,Wake County
44140,177,municipal,Wake County
44141,177,and,Wake County
44142,177,special,Wake County
44143,177,elections,Wake County
44144,177,report,Wake County
44145,177,election,Wake County
44146,177,results,Wake County
44147,177,process,Wake County
44148,177,provisional,Wake County
44149,177,ballots,Wake County
44150,177,in,Wake County
44151,177,accordance,Wake County
44152,177,with,Wake County
44153,177,the,Wake County
44154,177,mandates,Wake County
44155,177,set,Wake County
44156,177,by,Wake County
44157,177,federal,Wake County
44158,177,and,Wake County
44159,177,recruit,Wake County
44160,177,and,Wake County
44161,177,train,Wake County
44162,177,precinct,Wake County
44163,177,officials,Wake County
44164,177,secure,Wake County
44165,177,polling,Wake County
44166,177,state,Wake County
44167,177,law,Wake County
44168,177,and,Wake County
44169,177,state,Wake County
44170,177,board,Wake County
44171,177,of,Wake County
44172,177,elections,Wake County
44173,177,policy,Wake County
44174,177,its,Wake County
44175,177,places,Wake County
44176,177,ensure,Wake County
44177,177,polling,Wake County
44178,177,place,Wake County
44179,177,adacompliant,Wake County
44180,177,mission,Wake County
44181,177,is,Wake County
44182,177,to,Wake County
44183,177,maintain,Wake County
44184,177,the,Wake County
44185,177,integrity,Wake County
44186,177,of,Wake County
44187,177,elections,Wake County
44188,177,accessibility,Wake County
44189,177,maintain,Wake County
44190,177,voting,Wake County
44191,177,equipment,Wake County
44192,177,and,Wake County
44193,177,election,Wake County
44194,177,ensure,Wake County
44195,177,election,Wake County
44196,177,results,Wake County
44197,177,are,Wake County
44198,177,accurate,Wake County
44199,177,and,Wake County
44200,177,make,Wake County
44201,177,the,Wake County
44202,177,records,Wake County
44203,177,file,Wake County
44204,177,candidates,Wake County
44205,177,for,Wake County
44206,177,elective,Wake County
44207,177,office,Wake County
44208,177,audit,Wake County
44209,177,election,Wake County
44210,177,process,Wake County
44211,177,inclusive,Wake County
44212,177,for,Wake County
44213,177,all,Wake County
44214,177,eligible,Wake County
44215,177,voters,Wake County
44216,177,campaign,Wake County
44217,177,finance,Wake County
44218,177,reports,Wake County
44219,177,manage,Wake County
44220,177,voting,Wake County
44221,177,precincts,Wake County
44222,177,manage,Wake County
44223,177,bymail,Wake County
44224,177,voting,Wake County
44225,177,and,Wake County
44226,177,early,Wake County
44227,177,voting,Wake County
44228,177,and,Wake County
44229,177,fiscal,Wake County
44230,177,year,Wake County
44231,177,adopted,Wake County
44232,177,budget,Wake County
44233,177,board,Wake County
44234,177,of,Wake County
44235,177,elections,Wake County
44236,178,board,Wake County
44237,178,of,Wake County
44238,178,elections,Wake County
44239,178,administer,Wake County
44240,178,state,Wake County
44241,178,board,Wake County
44242,178,of,Wake County
44243,178,elections,Wake County
44244,178,policies,Wake County
44245,178,that,Wake County
44246,178,board,Wake County
44247,178,of,Wake County
44248,178,elections,Wake County
44249,178,budget,Wake County
44250,178,includes,Wake County
44251,178,to,Wake County
44252,178,cover,Wake County
44253,178,interpret,Wake County
44254,178,federal,Wake County
44255,178,and,Wake County
44256,178,state,Wake County
44257,178,statutes,Wake County
44258,178,cost,Wake County
44259,178,escalations,Wake County
44260,178,including,Wake County
44261,178,increased,Wake County
44262,178,printing,Wake County
44263,178,and,Wake County
44264,178,mailing,Wake County
44265,178,costs,Wake County
44266,178,increased,Wake County
44267,178,polling,Wake County
44268,178,place,Wake County
44269,178,rental,Wake County
44270,178,fees,Wake County
44271,178,major,Wake County
44272,178,accomplishments,Wake County
44273,178,stipends,Wake County
44274,178,and,Wake County
44275,178,supplies,Wake County
44276,178,to,Wake County
44277,178,support,Wake County
44278,178,two,Wake County
44279,178,additional,Wake County
44280,178,board,Wake County
44281,178,members,Wake County
44282,178,and,Wake County
44283,178,an,Wake County
44284,178,upfit,Wake County
44285,178,and,Wake County
44286,178,restructuring,Wake County
44287,178,of,Wake County
44288,178,successfully,Wake County
44289,178,conducted,Wake County
44290,178,the,Wake County
44291,178,november,Wake County
44292,178,midterm,Wake County
44293,178,board,Wake County
44294,178,of,Wake County
44295,178,elections,Wake County
44296,178,call,Wake County
44297,178,center,Wake County
44298,178,election,Wake County
44299,178,with,Wake County
44300,178,unprecedented,Wake County
44301,178,voter,Wake County
44302,178,turnout,Wake County
44303,178,one,Wake County
44304,178,election,Wake County
44305,178,specialist,Wake County
44306,178,supported,Wake County
44307,178,by,Wake County
44308,178,additional,Wake County
44309,178,completed,Wake County
44310,178,mandatory,Wake County
44311,178,election,Wake County
44312,178,training,Wake County
44313,178,for,Wake County
44314,178,temporary,Wake County
44315,178,staff,Wake County
44316,178,and,Wake County
44317,178,operational,Wake County
44318,178,funding,Wake County
44319,178,will,Wake County
44320,178,precinct,Wake County
44321,178,officials,Wake County
44322,178,serving,Wake County
44323,178,in,Wake County
44324,178,the,Wake County
44325,178,midterm,Wake County
44326,178,implement,Wake County
44327,178,the,Wake County
44328,178,new,Wake County
44329,178,statemandated,Wake County
44330,178,voter,Wake County
44331,178,photo,Wake County
44332,178,id,Wake County
44333,178,election,Wake County
44334,178,program,Wake County
44335,178,the,Wake County
44336,178,county,Wake County
44337,178,will,Wake County
44338,178,issue,Wake County
44339,178,voter,Wake County
44340,178,photo,Wake County
44341,178,ids,Wake County
44342,178,upon,Wake County
44343,178,request,Wake County
44344,178,to,Wake County
44345,178,registered,Wake County
44346,178,voters,Wake County
44347,178,fte,Wake County
44348,178,processed,Wake County
44349,178,and,Wake County
44350,178,mailed,Wake County
44351,178,absentee,Wake County
44352,178,ballots,Wake County
44353,178,for,Wake County
44354,178,the,Wake County
44355,178,november,Wake County
44356,178,midterm,Wake County
44357,178,election,Wake County
44358,178,board,Wake County
44359,178,of,Wake County
44360,178,elections,Wake County
44361,178,will,Wake County
44362,178,add,Wake County
44363,178,two,Wake County
44364,178,elections,Wake County
44365,178,specialists,Wake County
44366,178,maintained,Wake County
44367,178,voter,Wake County
44368,178,address,Wake County
44369,178,district,Wake County
44370,178,segments,Wake County
44371,178,and,Wake County
44372,178,one,Wake County
44373,178,elections,Wake County
44374,178,supervisor,Wake County
44375,178,to,Wake County
44376,178,provide,Wake County
44377,178,voter,Wake County
44378,178,and,Wake County
44379,178,increased,Wake County
